sl_no,video_id,user_id,comment,likes,last_update_time,sentiment,sentiment_label
127,pl-tBjAM9g4,UCEh-w2Y45Tf5vlijxU3OWCg,"Thank you for this video. Teaching using learning apps is something we have to adopt during this (COVID 19) lock down. A question, is it possible to have a live class (a sort of livestream)  with all the students logged in on Google classroom. Nathaniel from Lagos, Nigeria.",0,2020-04-07T15:42:10.000Z,-0.006397306397306411,neutral
128,pl-tBjAM9g4,UCC81h8QirI4APNbV0I-zCtA,Great content here. Keep up the good work!,2,2020-04-04T15:56:12.000Z,0.8375,positive
129,pl-tBjAM9g4,UCi_L1Tu2lPvirXxGRBypHwg,Very helpful and informative . The instructor goes slowly and it is easy to understand him.,0,2020-04-15T02:37:11.000Z,0.1111111111111111,neutral
130,pl-tBjAM9g4,UCKqa7zPlmzVAwJZSOov_9rw,WHY DOES IT NOT SHOW THE 3 DOTS ON THE SIDE OF AN ASSIGNMENT ON MY PHONE AT 1:37,0,2020-04-14T02:06:31.000Z,0.0,neutral
131,pl-tBjAM9g4,UC5SGnBj_0E8pm0ylPo8sScQ,I  am new at this and really appreciated this tutorial.  Thanks,1,2020-04-12T18:37:19.000Z,0.1787878787878788,neutral
132,pl-tBjAM9g4,UCEOZtnhgfGdpS-5IeNRGTWQ,Where is your link to Quiz Assessment? Please add to your links above. Thank you.,0,2020-04-14T23:34:00.000Z,0.0,neutral
133,pl-tBjAM9g4,UCPyyUIDdFLci37xEZkYH0Dw,This was so easy to follow. Thank you.,1,2020-04-09T16:30:12.000Z,0.43333333333333335,positive
134,pl-tBjAM9g4,UCsI6F1fB0R-ydljtBAZdocw,"thank you for the video! may i ask you a question?  i can see your mouse is hightling it, how did you do that?",0,2020-04-02T13:04:22.000Z,0.0,neutral
135,pl-tBjAM9g4,UCzyN_ReQXFS5GtCI1HxZIIw,Thank you for the straightforward video and a pace that could easily be followed.,0,2020-04-02T14:34:51.000Z,0.4041666666666667,positive
136,pl-tBjAM9g4,UCInPzgeSKKJ2fgM_0R3blhA,This is incredible. Thank you so much,0,2020-04-13T20:52:13.000Z,0.55,positive
137,pl-tBjAM9g4,UCm7oTY_wrKmpmKiMCrFkBJQ,"Great tutorial, very helpful. Good pacing.",1,2020-04-08T16:39:51.000Z,0.5666666666666667,positive
138,pl-tBjAM9g4,UCJ0xywx7kLUMRy8TulQ-JSw,Excellent tutorial. Thank you. It gave me the confidence to try it out.,0,2020-04-05T12:00:09.000Z,1.0,positive
139,pl-tBjAM9g4,UCkJi9HJiYaIKTiWU630TrFQ,Great tutorial! Thank you.,2,2020-04-10T19:47:55.000Z,1.0,positive
140,pl-tBjAM9g4,UCl0bZ978L-kW7QWfHPEDeAQ,Wow! This is a very easy-to-follow instructional video for anyone wishing to incorporate Google Classroom as a new teaching method. Thanks very much. I'm anxious to get started!,1,2020-04-10T17:39:08.000Z,0.06977272727272728,neutral
141,pl-tBjAM9g4,UCGrgz522qKfM1di_Mn4CfSQ,COVID-19 has brought me here.  Quite helpful. Thank you,0,2020-04-15T01:26:43.000Z,0.0,neutral
142,pl-tBjAM9g4,UCiKU8xOMa5oYZFOBfqp5Bfw,I thought this video on google classroom was helpful.,0,2020-04-13T14:12:29.000Z,0.0,neutral
143,pl-tBjAM9g4,UCXV_dHN6CLk5XQONiGNCoiA,Hi. How can you stop students submitting late assignment?,0,2020-04-15T12:16:51.000Z,-0.3,neutral
144,pl-tBjAM9g4,UC-4Syq0egMKs14nejScoIdA,Is there a google classroom type app that you can teach through a live video feed?,0,2020-04-08T13:21:33.000Z,0.13636363636363635,neutral
145,pl-tBjAM9g4,UCzhHQgLsgvGxclQFUOqzUmQ,Thank you for the straight forward description - it was great,0,2020-04-04T11:37:05.000Z,0.5,positive
146,pl-tBjAM9g4,UCVBB6MHWgRemOmvqe3oQlfw,"Can you show how to upload pdf from Google drive. I've edited the pdf using Dochub, renamed and saved on Google drive and now i am stuck.",0,2020-04-11T03:00:56.000Z,0.0,neutral
147,pl-tBjAM9g4,UCFwAvdzAGA01UPW7N2FRmMQ,I am ashamed I took too long to know about this.  I thank God I am here at least am here.  It's gonna be a weapon against quarantine,7,2020-03-31T17:49:34.000Z,-0.175,neutral
148,pl-tBjAM9g4,UCUxPnx0uH5uQiRHWSKK3oxQ,Coronavirus brought me here...,1,2020-04-13T14:14:31.000Z,0.0,neutral
149,pl-tBjAM9g4,UCFk8KE1cf_Av8Jchk1KtUBw,Thank you so much! You have been so much help to me!,1,2020-04-06T06:32:18.000Z,0.25,neutral
150,pl-tBjAM9g4,UCwbgWFFWCPtGCgglwd1yeMA,Thank you. I like to know if this provides video conferencing too?,1,2020-04-09T09:47:58.000Z,0.0,neutral
151,pl-tBjAM9g4,UCzLFkGj2f2F25IQLAJlxWEA,Great video. Very informative and helpful. Now I finally know how to use Google classroom. Thank you.,0,2020-04-01T05:50:41.000Z,0.3333333333333333,positive
152,pl-tBjAM9g4,UCz-el-2gL3PgfPZ9IUaTK4g,"Guys read this, give Google class room a rating of 1",0,2020-04-12T20:19:26.000Z,0.0,neutral
153,pl-tBjAM9g4,UCY-9JjcWN3z0rEdqyg_AEew,"Thank you sir, very informative!!",0,2020-04-03T10:31:41.000Z,0.3125,positive
154,pl-tBjAM9g4,UC6MEVHt_A6VfX0WwaPAmWKg,"If I wanted to schedule a lesson with instructions and video, would I type it in stream or classwork as assignment?",0,2020-04-05T03:59:53.000Z,0.0,neutral
155,pl-tBjAM9g4,UCmTyVJwp_TV9T52VjHvJUVw,I've downloaded the app on my cellphone and have been trying to use it on my phone. I don't have a computer or tablet at home. Many of the features you show aren't available (for example I can't change the theme or I don't have access to the tabs to add a co-teacher) is it because I'm on a smartphone? Do I need to be on an actual computer to access all the features of this ap? Any info is greatly appreciated.,2,2020-04-08T05:26:28.000Z,0.275,neutral
156,pl-tBjAM9g4,UClFHiI2RCu5o8LIAMkqazIw,Thanks a lot. It gives me the important information for a beginner on this video.,1,2020-04-02T22:07:16.000Z,0.30000000000000004,positive
157,pl-tBjAM9g4,UCscR3-c9I9fx9TwGvkhO-0w,"how can we keep our picture as used in this video, which software we can use for it while recording",0,2020-04-08T19:45:56.000Z,0.0,neutral
158,pl-tBjAM9g4,UCNGIiyzu2S_KwbNfX7Z21IQ,As always an excellent tutorial. I am pleased that you put timestamps in. Thank you!,2,2020-03-30T19:14:18.000Z,0.8125,positive
159,pl-tBjAM9g4,UCW5OIVYpt94N1k9uTzEJdnQ,This is great!  Thank you!,1,2020-04-07T17:49:49.000Z,1.0,positive
160,pl-tBjAM9g4,UCLzhoWXCBeAwncvJNBd5Cvg,"I wish Google Classroom will show the *full date* (such as *Friday, April 3* instead of just “Apr 3”). It helps students identify which days of the week the assignments are due.  Hope there is an option to display the full dates. 👍👍👍👍",0,2020-04-11T08:53:32.000Z,0.14375,neutral
161,pl-tBjAM9g4,UCbp_qNaVteBx5m-HLzA6U-g,"Estoy muy feliz! I am very happy!!!!! A big learning curve for a teacher that is in his late 60´s, but I am up to the task. Thank you!",0,2020-04-07T15:52:47.000Z,0.20833333333333334,neutral
162,pl-tBjAM9g4,UCo3AhZ0669Kc9beIQniTgdQ,"Hi, I have a question.... I created an assignment and have only 2 options: students can view and students can edit. I do no have the third option, ""make a copy for each student""? Can anyone assist on this?",0,2020-04-16T19:51:20.000Z,0.0,neutral
163,pl-tBjAM9g4,UCI-4J1htuNmFDtqlGMBkLKg,Please assist as I am not getting the invite guardians linkages when my students sign up to the classroom,1,2020-04-01T13:04:13.000Z,0.0,neutral
164,pl-tBjAM9g4,UCfsgGSayH7VdHLLhqYLCY4g,excellent teacher. i always enjoy all lectures,0,2020-04-02T13:01:32.000Z,0.7,positive
165,pl-tBjAM9g4,UCJqgp3gIiLn001nzrd2gDCw,Wow! I am glad I stumbled upon your vids. Cheers,0,2020-04-08T11:27:57.000Z,0.3125,positive
166,pl-tBjAM9g4,UCERj5d4AQlTvYQ8PLYzOBog,Thank you for showing STUDENT VIEW! This is  a time saver for me. I am special education teacher and have to think ahead for all of my students! This tutorial was EXTREMELY HELPFUL!,4,2020-04-07T18:13:05.000Z,0.14508928571428573,neutral
167,pl-tBjAM9g4,UCztVJffnYxZjMfRnIHYC6eA,"Hi, Do you have a video on how students create & hand work in?  This would be useful for my students",0,2020-04-03T12:18:33.000Z,0.3,neutral
168,pl-tBjAM9g4,UCnuLW0DyyFGDpZ30znVRbwA,Awesome!!! Thank you!! Very informative and very easy to understand!,0,2020-04-06T23:53:21.000Z,0.6347222222222223,positive
169,pl-tBjAM9g4,UCC1CqMWCvdfhURU7QUu2VGQ,"Hi, thank you for your videos-they're great! Wondering if you have a method to sync up iPhone and laptop, pls? It seems that when I update my emails, etc. on my laptop, my iPhone does not delete the same emails. Seems my gmail is overloaded and I received a message that I'm close to not being able to use my gmail. thank you!",0,2020-04-13T18:06:50.000Z,0.5416666666666666,positive
170,pl-tBjAM9g4,UCW_9tOYmyNKiIDlmTnjoSjg,You quickly showed tinkercad. Have you considered making a video about Onshape?,0,2020-04-09T06:41:17.000Z,0.3333333333333333,positive
171,pl-tBjAM9g4,UCag31tycNNrt-nk4io8Hliw,My niece in Canada seven years old gets her assignment on g class room but she cannot type on the assignment that comes up and why is that ? She keeps the cursor and double clicks but won’t type the answer Pls explain,0,2020-04-15T02:01:29.000Z,0.05,neutral
172,pl-tBjAM9g4,UCUaT4Wml3VOQ6wT2NHNwC8A,I am watching your video and I notice that in the area of joining you say there is a plus sign to join your first class. I am looking at my page and I do not have that plus signing mine,0,2020-04-02T16:36:31.000Z,0.25,neutral
173,pl-tBjAM9g4,UCIXve2HmXrm9HOXAOc0etjA,"From a student's perspective, How do you link a parent to your Google classroom. It just recently because time for highschool forecasting and my mom wants to get all the emails.",6,2020-04-04T04:40:30.000Z,0.1,neutral
174,pl-tBjAM9g4,UCReDNP0S14x-R5HTblbKWbw,Thank you sir for giving your time to lecture us,0,2020-04-08T11:36:43.000Z,0.0,neutral
175,pl-tBjAM9g4,UC7XEUXoDCtgtzEuUJnanlMg,Excellent and very informative.,2,2020-04-02T00:48:27.000Z,0.6,positive
176,pl-tBjAM9g4,UCW_9tOYmyNKiIDlmTnjoSjg,"Is creating a google account mandatory? If yes, can a different email than gmail be used?",0,2020-04-09T06:38:34.000Z,0.0,neutral
177,pl-tBjAM9g4,UCeyl50v-Z0koeMbV4_E5WDQ,Just what I needed!,0,2020-04-09T06:05:53.000Z,0.0,neutral
178,pl-tBjAM9g4,UC4LMcGD8nPP17zHLcFWatwQ,Very helpful! Thank you!,3,2020-03-31T05:23:11.000Z,0.3125,positive
179,pl-tBjAM9g4,UCgOipZ2ciSrfsk7v13ENPQg,Very easy to follow; concise and straightforward,1,2020-04-02T19:38:16.000Z,0.3461111111111111,positive
180,pl-tBjAM9g4,UCNbW80cX_mYoE1XaBAlVaTg,"Great video. Thanks. How do I change settings so that assignments that are not turned in get zero points by default? Currently I have to spend a massive amount of time inserting all the zeros for all of my 350 students. If I don't insert the zeros the students that only returned 25 percent of their work still receive high overall percentage because the work they didn't do isn't automatically deducted from their total. This is opposite to what I would consider intuitive. Especially as my number of classes increase . The point of software is to do work for you, not create additional ""make work"". Know what I mean? Thanks again, very helpful video",0,2020-03-31T01:33:29.000Z,0.09596153846153845,neutral
181,pl-tBjAM9g4,UCL6OCogfBcn5gqG5JaFcZ2g,Yep you're right.,0,2020-04-14T09:37:02.000Z,0.2857142857142857,neutral
182,pl-tBjAM9g4,UCuVArnKWmvA3gzjiA4O5cgQ,Thank you it was a very helpful video. I have a question. For my elementary class I have to add the specialists to my google classroom so I wish to know that will they have access to my entire drive or just the folder that is created by google classroom on my drive?,0,2020-04-12T19:06:26.000Z,0.16666666666666666,neutral
183,pl-tBjAM9g4,UC1ivk91J5Aa0MA0V7AKn9RA,"I'm not seeing an ""add guardians"" option where it is showed on the tutorial. What might the reason for that be and how can I add it?",0,2020-04-02T21:02:41.000Z,0.0,neutral
184,pl-tBjAM9g4,UCrdRC6LJqEMwvToRsgEUo-Q,Thank you. Very helpful and not too fast for beginners.,1,2020-04-07T07:30:09.000Z,0.2,neutral
185,pl-tBjAM9g4,UCxGYE23brHyYlkvev8EynHA,Who’s here because of corona?,0,2020-04-16T14:15:27.000Z,0.0,neutral
186,pl-tBjAM9g4,UCYgoYt1ocpAi0OsA9tfvoIA,GREAT video!  Thank you so much!,1,2020-04-10T17:41:39.000Z,0.625,positive
187,pl-tBjAM9g4,UC-BlGzVTOm0WZAQ97OuYXOA,Also need to teach how to solve problems. How to diagram the problem & investigate the possible solutions. How to think Out-Of-The Box also.,0,2020-04-02T00:25:14.000Z,0.0,neutral
188,pl-tBjAM9g4,UCt-rLFPZTBMUWDWbLr7135A,bro put the opacity on yourself down a little,0,2020-04-03T23:47:10.000Z,-0.17152777777777778,neutral
189,pl-tBjAM9g4,UCMtLuX_OUx_xmbWxxq83WwQ,"This has been a lifesaver for me as a student in quarantine, thank you!",3,2020-03-30T21:12:29.000Z,0.0,neutral
190,pl-tBjAM9g4,UCrTRi8xxI_s1wv6ni4Q6nkA,Thanks. Keep it up.,2,2020-04-03T08:45:33.000Z,0.2,neutral
191,pl-tBjAM9g4,UCSO6RKD3MdUM1pNckI1ZCEg,Hello! thanks for video! Can you say which soft do you use for screencast?,1,2020-03-30T14:25:53.000Z,0.175,neutral
192,pl-tBjAM9g4,UCL9oa_4blGDkf1Ft2CwFuYg,First time using  it a lot of new information.,0,2020-04-09T13:48:10.000Z,0.19318181818181818,neutral
193,pl-tBjAM9g4,UCAom5wTJPb6l2SpUWCXizLQ,Can I correct worksheets submitted by students ? I am a math teacher !!,0,2020-04-08T20:43:37.000Z,0.0,neutral
194,pl-tBjAM9g4,UCovvA709fwJI-Ene3ov5HSA,Crystal clear explanation. Hats off.,5,2020-03-30T13:04:22.000Z,0.10000000000000002,neutral
195,pl-tBjAM9g4,UC6MHPn-VvtreuH7FjRCQEPA,"How do you GET TO ""student view""?",0,2020-04-08T14:57:51.000Z,0.0,neutral
196,pl-tBjAM9g4,UC5DdcgZYYaeGSoaGcD4CSbg,EXCELLENT! THANKS!,1,2020-04-08T21:06:25.000Z,0.625,positive
197,pl-tBjAM9g4,UCc99albC_jILsRIjc1bSF9w,"after i invite ,the student didnt receive it",0,2020-04-05T15:44:22.000Z,0.0,neutral
198,pl-tBjAM9g4,UCBWPWqyewT5AqxuglJm9UZQ,HI there I found your video very useful. I'm still only just learning but have an issue with the quiz format.  Each question I have given 5 points and selected corrects answers etc. When they are turned in it marks the quiz but doesn't enter the total. Do I have to enter the total score manually or is there a way that once the student has completed the quiz and the form has registered the score for it to automatically enter it into the grade portion before you return?,0,2020-04-10T05:49:32.000Z,0.0975,neutral
199,pl-tBjAM9g4,UCzwQjX3kBuJ4GnPJXYCqZmg,"Thanks for sharing. hope you are aware there is an alternative advanced mobile tracking options for those who wants to remotely access a smartphone, track and monitor a cellphone with just the phone number. to get access to these functionalities services are guaranteed with info@kenhowardi.com to get the smoking gun evidence you need to prove infidelity in your marriage speaking from experience. also you cannot lean on the",0,2020-04-08T13:32:58.000Z,0.19,neutral
200,Wo5dMEP_BbI,UCdtoaCyp536F0QUvzTIftQA,Dropping this video is such a big news that even if aliens landed today it would be the second most important thing that happened today,222,2020-04-11T14:17:32.000Z,0.18,neutral
201,Wo5dMEP_BbI,UCqeIvxc4ZuU9f30ycnu7LMg,Me: opens youtube. Youtube: Sentdex- Neural network from scratch. Me: Opens the link faster than the speed of light.,354,2020-04-11T14:32:55.000Z,0.4,positive
202,Wo5dMEP_BbI,UCTJjYi2L08ANV0cW7rH9BLw,This is one of the highest quality programming tutorials I’ve seen. Even online courses from universities aren’t this well made made. Thank you for putting this together!,152,2020-04-11T14:32:01.000Z,0.0,neutral
203,Wo5dMEP_BbI,UCuXopSrfphQS9F8LNAbU1BQ,"I like the graphics, reminds me 3Blue1Brown channel!  What is the tool that you are using for this?",176,2020-04-10T18:08:48.000Z,0.0,neutral
204,Wo5dMEP_BbI,UCESPqPREdzvEs3tDehsBznw,"I'm calling it now: One day there will be a collaboration between Sentdex and 3Blue1Brown, and then we will finally be able to say we've achieved the most ambitious crossover in internet history.",34,2020-04-11T19:27:04.000Z,0.4166666666666667,positive
205,Wo5dMEP_BbI,UCJR1ya-lqWkBEVL2O_qd82Q,"""Why would anybody would want to do this to themselves?!!""....lmao,loving this series already!!",8,2020-04-11T17:25:07.000Z,0.0,neutral
206,Wo5dMEP_BbI,UCCG-BU6_QDBsxhyZqUhVqbQ,Really love how you’re teaching the mathematics behind deep learning... think this will lead to a lot of innovation,31,2020-04-11T15:24:39.000Z,0.033333333333333326,neutral
207,Wo5dMEP_BbI,UCV7r8Q9FAInS9xAbKsiSWow,the wait is finally over...,56,2020-04-11T13:52:12.000Z,0.0,neutral
208,Wo5dMEP_BbI,UCqhXUd8k_R90w5C88fX3qoA,"If I make a sentient ai (GLaDOS), I'm blaming Sentdex when the feds ask me.",35,2020-04-11T15:33:11.000Z,0.0,neutral
209,Wo5dMEP_BbI,UC8ErY82WYE35WIZzflzWYtw,You’re a hero...edit: Update: I’ve been hopping on some friends zoom courses on AI for a pretty elite university(won’t say which one) and you absolutely SMOKE the professor with your ability to teach. I don’t know if people wrote you off when you were starting out but you have certainly proven yourself as one of the GOATS,22,2020-04-11T15:33:11.000Z,0.16607142857142856,neutral
210,Wo5dMEP_BbI,UCRSuW4eo9tv85ASzlQn57VQ,"le me, starting out in python a week ago: ""Oh this looks like a cool video, bet I wont understand it."" me 6 minutes in: ""Ok good he knows I don't understand any of it.""",2,2020-04-14T23:06:33.000Z,0.38749999999999996,positive
211,Wo5dMEP_BbI,UCQ8_wPey0MwT8Zw0DB1MM9Q,"I come from 10 years in the future, we used this tutorial to rebuild society after the Corona Cataclysm!",11,2020-04-11T16:31:54.000Z,0.0,neutral
212,Wo5dMEP_BbI,UCXfuDL9HpTHQo76pnOMfZuw,I already know I'm gonna love this series,22,2020-04-11T13:50:58.000Z,0.5,positive
213,Wo5dMEP_BbI,UC8MisZuDy2PGVGJFFjUS4hQ,I have a feeling this gonna be the best AI intro material on the internet,1,2020-04-15T08:34:02.000Z,1.0,positive
214,Wo5dMEP_BbI,UCAC5kRlJMTAP-OfhmNgRxnw,"sentdex : ""To understand neural network at a deep level"" me : ""Plot twist that's in fact what we call deep neural network!""  *badam tsss*",0,2020-04-16T20:12:26.000Z,0.0,neutral
215,Wo5dMEP_BbI,UC8MFJN4-sX_2AvEVPQGaz4g,We need more people like you. And you know what? You are making them.,6,2020-04-11T18:07:18.000Z,0.5,positive
216,Wo5dMEP_BbI,UCV36QfqWbhP8k4fw_8FrhkQ,"Extremely helpful, I've been finding it frustrating to ""just use"" certain functions in whatever someone else has already solved without a deep understanding as to why they came to that conclusion of what to use and why. Thank you for taking the time to start this series.",2,2020-04-12T16:00:59.000Z,-0.07767857142857143,neutral
217,Wo5dMEP_BbI,UCKFV1U_WWkYHiydR_GjtWKg,"Oh man, this series of videos is going to be such a masterpiece.",1,2020-04-13T09:08:30.000Z,0.0,neutral
218,Wo5dMEP_BbI,UCeqPdmWqWel_mW5RxYlE4tg,*head after reading the title*: Thank You Thank You  Thank You ...       3 minutes in... my head hurts.,0,2020-04-16T05:37:06.000Z,0.0,neutral
